round,rmse,mae
90,59.29060363769531,59.215667724609375
91,59.295684814453125,59.224891662597656
92,59.30363464355469,59.232791900634766
93,59.28770446777344,59.21943283081055
94,59.283267974853516,59.21487808227539
95,59.28227996826172,59.21214294433594
96,59.182857513427734,59.111515045166016
97,59.181800842285156,59.10916519165039
98,59.14780807495117,59.0805778503418
99,59.124473571777344,59.05476379394531
100,59.111576080322266,59.03813171386719
101,59.074100494384766,59.006072998046875
102,58.98625564575195,58.91383743286133
103,59.175724029541016,59.09559631347656
104,58.95602035522461,58.886749267578125
105,59.104610443115234,59.022396087646484
106,58.9199104309082,58.84995651245117
107,59.054874420166016,58.97627258300781
108,58.881561279296875,58.80731964111328
109,58.984214782714844,58.91315460205078
110,58.8278923034668,58.76513671875
111,58.910789489746094,58.840545654296875
112,58.750179290771484,58.681114196777344
113,58.81742858886719,58.74700164794922
114,58.661678314208984,58.599308013916016
115,58.7192268371582,58.659454345703125
116,58.5977897644043,58.53522491455078
117,58.587547302246094,58.52621078491211
118,58.53873062133789,58.476444244384766
119,58.47822189331055,58.41641616821289
120,58.42902374267578,58.36220169067383
121,58.379356384277344,58.31004333496094
122,58.32731628417969,58.25392532348633
123,58.284420013427734,58.215415954589844
124,58.267181396484375,58.201839447021484
125,58.21424865722656,58.15084457397461
126,58.16667175292969,58.101253509521484
127,58.12679672241211,58.05967712402344
128,58.05908203125,57.989234924316406
129,58.0138053894043,57.940921783447266
130,57.996971130371094,57.92439270019531
131,57.970523834228516,57.8960075378418
132,57.95000076293945,57.87489318847656
133,57.908851623535156,57.83609390258789
134,57.862674713134766,57.79106521606445
135,57.87596130371094,57.769439697265625
136,57.8813362121582,57.7888069152832
137,57.85935592651367,57.75141906738281
138,56.73017883300781,56.62105941772461
139,56.750213623046875,56.63068389892578
140,56.781150817871094,56.66569519042969
141,56.70500946044922,56.600433349609375
142,56.6373405456543,56.55315399169922
143,56.697662353515625,56.606178283691406
144,56.6512565612793,56.57109451293945
145,56.66008377075195,56.59807586669922
146,56.58332443237305,56.523284912109375
147,56.59360885620117,56.5355110168457
148,56.58902359008789,56.53416061401367
149,56.54996109008789,56.491851806640625
150,56.53803253173828,56.472782135009766
151,56.541080474853516,56.466529846191406
152,56.562416076660156,56.47771072387695
153,56.5704460144043,56.48264694213867
154,56.55707550048828,56.4752311706543
155,56.5439567565918,56.46299743652344
156,56.661582946777344,56.577842712402344
157,56.563358306884766,56.49916076660156
158,56.546913146972656,56.487060546875
159,56.568851470947266,56.505069732666016
160,56.57022476196289,56.5028190612793
161,56.55972671508789,56.49154281616211
162,56.55341339111328,56.480674743652344
163,56.606571197509766,56.539119720458984
164,56.58387756347656,56.515682220458984
165,56.57114791870117,56.501399993896484
166,56.59650421142578,56.516624450683594
167,56.5903205871582,56.51787567138672
168,56.583499908447266,56.506744384765625
169,56.5860710144043,56.499420166015625
170,56.564456939697266,56.472957611083984
171,56.537139892578125,56.44944763183594
172,56.528221130371094,56.44163131713867
173,56.520591735839844,56.439815521240234
174,56.482322692871094,56.40925216674805
175,56.444950103759766,56.37434005737305
176,56.427101135253906,56.3519172668457
177,56.386417388916016,56.31010437011719
178,56.314300537109375,56.2389030456543
179,56.26661682128906,56.19525909423828
180,56.2023811340332,56.137142181396484
181,56.140357971191406,56.074424743652344
182,56.12348556518555,56.061729431152344
183,56.056514739990234,55.99839401245117
184,56.01863098144531,55.958168029785156
185,55.943389892578125,55.879268646240234
186,55.8818359375,55.802913665771484
187,55.831336975097656,55.732933044433594
188,55.75985336303711,55.6566276550293
189,55.65902328491211,55.55851745605469
190,55.57587814331055,55.466636657714844
191,55.4971809387207,55.387882232666016
192,55.457393646240234,55.3448371887207
193,55.34111022949219,55.23894119262695
194,55.31475067138672,55.201175689697266
195,55.22678756713867,55.13313293457031
196,55.315696716308594,55.218292236328125
197,55.273597717285156,55.18558120727539
198,55.3945198059082,55.288700103759766
199,55.33993148803711,55.21541976928711
200,55.438079833984375,55.297855377197266
201,55.61905288696289,55.47361373901367
202,55.648681640625,55.49919891357422
203,55.7774543762207,55.616851806640625
204,56.00048828125,55.85723114013672
205,55.11476135253906,54.98686599731445
206,55.26717758178711,55.134273529052734
207,55.27809143066406,55.166866302490234
208,55.858604431152344,55.70146179199219
209,55.41725540161133,55.3056640625
210,54.014949798583984,53.87953567504883
211,53.51829528808594,53.40448760986328
212,52.95652770996094,52.872074127197266
213,52.5452880859375,52.44309616088867
214,52.928348541259766,52.839508056640625
215,52.71895980834961,52.6002082824707
216,53.02247619628906,52.915897369384766
217,52.901031494140625,52.770938873291016
218,52.946189880371094,52.81914138793945
219,50.68976974487305,50.579490661621094
220,49.14275360107422,49.01506805419922
221,49.434940338134766,49.346885681152344
222,49.11898422241211,49.003849029541016
223,49.4223747253418,49.33951187133789
224,49.19574737548828,49.10383605957031
225,49.296566009521484,49.212955474853516
226,49.12239074707031,49.03193664550781
227,49.39710998535156,49.321041107177734
228,49.31195831298828,49.236412048339844
229,49.2166862487793,49.131553649902344
230,49.4005126953125,49.320003509521484
231,49.362815856933594,49.2679328918457
232,48.12749099731445,48.021728515625
233,47.98308181762695,47.869140625
234,47.116268157958984,47.00828170776367
235,46.88283157348633,46.734622955322266
236,46.93844223022461,46.835792541503906
237,45.73855972290039,45.63761901855469
238,45.886962890625,45.7862434387207
239,45.914154052734375,45.793643951416016
240,46.115177154541016,46.01958465576172
241,45.786170959472656,45.676048278808594
242,46.002994537353516,45.899253845214844
243,45.82695770263672,45.70973205566406
244,45.96969223022461,45.861915588378906
245,45.92722702026367,45.81657791137695
246,45.92888259887695,45.82331466674805
247,45.83762741088867,45.73078536987305
248,45.74348068237305,45.61654281616211
249,45.900814056396484,45.76731491088867
250,45.712852478027344,45.56632995605469
251,45.81529235839844,45.65885925292969
252,45.74649429321289,45.60433578491211
253,45.742530822753906,45.60630798339844
254,45.66849136352539,45.523780822753906
255,45.636173248291016,45.51055145263672
256,45.65275573730469,45.51724624633789
257,45.650115966796875,45.51601028442383
258,45.65147399902344,45.516700744628906
259,45.62700271606445,45.498199462890625
260,45.61310577392578,45.48869323730469
261,45.6217155456543,45.494571685791016
262,45.57640075683594,45.45211410522461
263,45.52924728393555,45.397735595703125
264,45.48020553588867,45.345401763916016
265,45.45024871826172,45.315547943115234
266,45.430381774902344,45.30899429321289
267,45.417945861816406,45.30073165893555
268,45.38691711425781,45.283653259277344
269,45.313236236572266,45.21849060058594
270,45.29181671142578,45.19173812866211
271,45.26220703125,45.16102600097656
272,45.21126937866211,45.11247253417969
273,45.203460693359375,45.10100555419922
274,45.16691970825195,45.064151763916016
275,45.17584991455078,45.077484130859375
276,45.142555236816406,45.05207824707031
277,45.14195251464844,45.0528450012207
278,45.12871170043945,45.0411262512207
279,45.10908508300781,45.019142150878906
280,45.08793640136719,44.999794006347656
281,45.091087341308594,45.00322341918945
282,45.06217956542969,44.9715690612793
283,44.956153869628906,44.8603515625
284,44.941436767578125,44.845951080322266
285,44.95585632324219,44.851261138916016
286,44.91807556152344,44.8221435546875
287,44.92073059082031,44.82114791870117
288,44.905574798583984,44.810707092285156
289,44.89495086669922,44.798248291015625
290,44.805057525634766,44.718082427978516
291,44.889015197753906,44.80266189575195
292,44.774986267089844,44.686851501464844
293,44.81201171875,44.697113037109375
294,44.80941390991211,44.69857406616211
295,44.826053619384766,44.70361328125
296,44.83095169067383,44.70564270019531
297,44.80531692504883,44.69038009643555
298,44.806724548339844,44.67998504638672
299,44.79280090332031,44.6834716796875
300,44.79952621459961,44.67958068847656
301,44.789398193359375,44.67986297607422
302,44.803199768066406,44.684364318847656
303,44.787967681884766,44.6769905090332
304,44.7866325378418,44.67319869995117
305,44.77744674682617,44.67609405517578
306,44.7799186706543,44.67301940917969
307,44.79399871826172,44.68388748168945
308,44.851741790771484,44.73967742919922
309,44.81690979003906,44.69328308105469
310,44.80585479736328,44.689247131347656
311,44.81417465209961,44.70272445678711
312,44.840702056884766,44.742618560791016
313,44.874122619628906,44.76937484741211
314,44.87382507324219,44.76948547363281
315,44.862403869628906,44.7519416809082
316,44.84164047241211,44.73735809326172
317,44.826377868652344,44.720970153808594
318,44.84364700317383,44.74004364013672
319,44.838260650634766,44.72172927856445
320,44.843772888183594,44.735137939453125
321,44.88534164428711,44.769378662109375
322,44.890052795410156,44.75543975830078
323,44.9139518737793,44.799659729003906
324,44.96873474121094,44.8610725402832
325,44.996517181396484,44.87763214111328
326,45.049713134765625,44.92036437988281
327,45.0980339050293,44.95372009277344
328,45.1702880859375,45.0117073059082
329,45.240318298339844,45.081947326660156
330,45.26936340332031,45.1220703125
331,45.32497024536133,45.182098388671875
332,45.369468688964844,45.2303466796875
333,45.411460876464844,45.277278900146484
334,45.4563102722168,45.326168060302734
335,45.535526275634766,45.399330139160156
336,45.500797271728516,45.35618209838867
337,45.440208435058594,45.28956604003906
338,45.38772964477539,45.23200607299805
339,45.41719055175781,45.244686126708984
340,45.40635681152344,45.20579147338867
341,45.36200714111328,45.159854888916016
342,45.34099197387695,45.13091278076172
343,44.195899963378906,43.94868469238281
344,44.233131408691406,43.968135833740234
345,44.21653747558594,43.961666107177734
346,44.194313049316406,43.948394775390625
347,44.241207122802734,44.017112731933594
348,44.09199523925781,43.864742279052734
349,44.153648376464844,43.91792297363281
350,44.048072814941406,43.83356475830078
351,42.787498474121094,42.597625732421875
352,42.666526794433594,42.4887580871582
353,42.57209014892578,42.422569274902344
354,42.422027587890625,42.271331787109375
355,42.24040222167969,42.090667724609375
356,42.190757751464844,42.0387077331543
357,42.06485366821289,41.9179573059082
358,41.7220573425293,41.53095245361328
359,41.58208465576172,41.37384796142578
360,40.262699127197266,40.01783752441406
361,39.975276947021484,39.6906852722168
362,39.75010299682617,39.438968658447266
363,39.322059631347656,38.988704681396484
364,39.31153106689453,39.01307678222656
365,37.3674430847168,37.06053161621094
366,37.1306037902832,36.850494384765625
367,36.87907409667969,36.631832122802734
368,35.71696853637695,35.47996139526367
369,33.169795989990234,32.94443130493164
370,32.18556213378906,31.909257888793945
371,31.934492111206055,31.666091918945312
372,31.96807861328125,31.672645568847656
373,31.883583068847656,31.606853485107422
374,32.04487991333008,31.758502960205078
375,30.993520736694336,30.706199645996094
376,30.735830307006836,30.422700881958008
377,30.75493812561035,30.44483184814453
378,30.718677520751953,30.392166137695312
379,31.02654266357422,30.689329147338867
380,31.649791717529297,31.295568466186523
381,30.40468978881836,30.106185913085938
382,29.458547592163086,29.21108627319336
383,29.945945739746094,29.72244644165039
384,29.480945587158203,29.230266571044922
385,29.808643341064453,29.61321258544922
386,29.481246948242188,29.273479461669922
387,29.759479522705078,29.578752517700195
388,29.401002883911133,29.21628189086914
389,29.505456924438477,29.3319149017334
390,29.679113388061523,29.474777221679688
391,29.551008224487305,29.385326385498047
392,29.817882537841797,29.616212844848633
393,29.248493194580078,29.09661102294922
394,29.83177947998047,29.678449630737305
395,29.38503646850586,29.237409591674805
396,29.612871170043945,29.47167205810547
397,29.261491775512695,29.115976333618164
398,29.72894859313965,29.597518920898438
399,29.139202117919922,28.990703582763672
400,29.444276809692383,29.323610305786133
401,29.40576171875,29.278287887573242
402,28.976285934448242,28.852235794067383
403,29.180896759033203,29.05693817138672
404,29.46234893798828,29.36688995361328
405,28.73528289794922,28.638460159301758
406,28.805631637573242,28.698894500732422
407,28.615598678588867,28.47500228881836
408,28.931053161621094,28.76825714111328
409,28.41626739501953,28.264493942260742
410,28.922256469726562,28.80145263671875
411,28.344167709350586,28.192848205566406
412,28.706649780273438,28.571155548095703
413,28.387317657470703,28.234224319458008
414,28.338891983032227,28.163362503051758
415,28.426612854003906,28.275100708007812
416,28.416284561157227,28.275232315063477
417,28.52466583251953,28.37244415283203
418,28.560880661010742,28.41320037841797
419,28.717042922973633,28.5770206451416
420,28.583847045898438,28.439729690551758
421,28.4609375,28.319683074951172
422,28.755834579467773,28.617673873901367
423,28.49828338623047,28.361255645751953
424,28.410999298095703,28.26984405517578
425,28.90643882751465,28.763662338256836
426,28.47418975830078,28.336814880371094
427,28.438976287841797,28.292278289794922
428,28.26192855834961,28.11880111694336
429,28.564077377319336,28.411020278930664
430,28.307472229003906,28.164255142211914
431,28.396339416503906,28.244043350219727
432,28.58100128173828,28.42138671875
433,28.306835174560547,28.14594078063965
434,28.516389846801758,28.333715438842773
435,28.44143295288086,28.272716522216797
436,28.23906707763672,28.037866592407227
437,28.245580673217773,28.034635543823242
438,29.24770736694336,29.02786636352539
439,28.529762268066406,28.305356979370117
440,28.586196899414062,28.350048065185547
441,28.823022842407227,28.603715896606445
442,28.80139923095703,28.59708023071289
443,28.69513511657715,28.486520767211914
444,28.667253494262695,28.464879989624023
445,28.877126693725586,28.69527816772461
446,28.69506072998047,28.50439453125
447,28.560829162597656,28.369401931762695
448,28.451780319213867,28.264549255371094
449,28.84734344482422,28.664785385131836
450,28.27387237548828,28.080219268798828
451,28.141521453857422,27.944944381713867
452,28.267358779907227,28.049867630004883
453,28.088481903076172,27.87099838256836
454,27.964616775512695,27.74493980407715
455,27.857030868530273,27.612524032592773
456,27.717761993408203,27.449268341064453
457,27.60370635986328,27.311254501342773
458,27.450822830200195,27.155385971069336
459,27.33233070373535,27.026918411254883
460,27.345083236694336,27.046794891357422
461,27.01561737060547,26.718198776245117
462,26.864843368530273,26.587669372558594
463,26.149944305419922,25.8748779296875
464,25.871129989624023,25.637807846069336
465,25.995248794555664,25.79631996154785
466,25.587692260742188,25.358068466186523
467,25.572080612182617,25.343626022338867
468,25.719043731689453,25.499197006225586
469,24.947071075439453,24.675771713256836
470,23.86343002319336,23.571388244628906
471,24.03644561767578,23.753625869750977
472,24.10028839111328,23.768278121948242
473,22.97823715209961,22.562664031982422
474,22.91585922241211,22.456825256347656
475,22.198312759399414,21.704425811767578
476,22.36917495727539,21.876096725463867
477,22.055744171142578,21.531381607055664
478,22.9698429107666,22.461496353149414
479,22.401391983032227,21.91220474243164
480,21.584880828857422,21.122713088989258
481,23.200040817260742,22.7822208404541
482,22.941312789916992,22.5666446685791
483,22.08679962158203,21.716197967529297
484,22.046152114868164,21.677827835083008
485,22.300737380981445,21.914926528930664
486,21.056079864501953,20.63567543029785
487,21.229703903198242,20.701345443725586
488,21.11328125,20.5656795501709
489,21.045665740966797,20.48625946044922
490,21.34573745727539,20.719074249267578
491,20.58544158935547,20.036623001098633
492,22.201034545898438,21.438091278076172
493,21.687664031982422,21.043407440185547
494,21.902015686035156,21.207368850708008
495,23.11809730529785,22.265098571777344
496,22.559673309326172,21.695907592773438
497,24.862653732299805,23.91884994506836
498,25.21460723876953,24.281789779663086
499,24.202529907226562,23.386228561401367
500,24.918865203857422,24.114564895629883
501,25.23636245727539,24.563926696777344
502,26.42767906188965,25.853652954101562
503,23.788223266601562,23.368152618408203
504,25.749887466430664,25.426597595214844
505,25.387914657592773,25.124839782714844
506,23.990041732788086,23.764150619506836
507,24.92245864868164,24.7385196685791
508,23.70551300048828,23.523618698120117
509,23.89590835571289,23.715269088745117
510,22.85687255859375,22.595075607299805
511,23.229198455810547,22.96515464782715
512,22.95638656616211,22.658781051635742
513,22.561054229736328,22.23217010498047
514,22.682634353637695,22.307737350463867
515,22.328048706054688,21.871910095214844
516,22.28256607055664,21.896835327148438
517,21.969846725463867,21.49456787109375
518,22.208864212036133,21.86410903930664
519,21.4649600982666,21.04278564453125
520,21.44931411743164,21.025833129882812
521,21.158884048461914,20.699607849121094
522,21.260366439819336,20.842622756958008
523,20.865341186523438,20.409461975097656
524,20.695026397705078,20.26030731201172
525,20.653146743774414,20.20990753173828
526,20.491291046142578,20.04816246032715
527,20.65491485595703,20.286954879760742
528,20.239673614501953,19.79994773864746
529,20.37459373474121,19.94878387451172
530,20.18329620361328,19.777769088745117
531,20.333881378173828,19.9542236328125
532,19.95556640625,19.522310256958008
533,20.539125442504883,20.128320693969727
534,20.00830078125,19.584814071655273
535,19.987659454345703,19.561994552612305
536,19.912982940673828,19.473262786865234
537,20.329622268676758,19.787839889526367
538,20.13098907470703,19.619861602783203
539,20.213483810424805,19.68048858642578
540,20.161958694458008,19.66693687438965
541,20.143478393554688,19.664751052856445
542,20.05564308166504,19.574281692504883
543,19.95479965209961,19.48318099975586
544,20.00189208984375,19.544357299804688
545,19.939546585083008,19.46601104736328
546,20.011552810668945,19.56244659423828
547,19.924135208129883,19.502796173095703
548,19.9669189453125,19.530183792114258
549,19.89440155029297,19.449079513549805
550,19.95328140258789,19.504472732543945
551,19.850160598754883,19.40170669555664
552,19.933618545532227,19.501937866210938
553,19.746501922607422,19.331459045410156
554,19.721637725830078,19.32023048400879
555,19.733705520629883,19.323816299438477
556,19.735824584960938,19.323091506958008
557,19.651470184326172,19.23298454284668
558,19.644290924072266,19.236352920532227
559,19.603042602539062,19.211729049682617
560,19.53167152404785,19.138216018676758
561,19.56797218322754,19.16575050354004
562,19.56884002685547,19.16028594970703
563,19.57516098022461,19.171131134033203
564,19.600914001464844,19.192899703979492
565,19.550918579101562,19.140838623046875
566,19.56322479248047,19.159141540527344
567,19.558950424194336,19.187719345092773
568,19.3853702545166,19.015750885009766
569,19.375125885009766,19.022994995117188
570,19.444726943969727,19.08310890197754
571,19.391000747680664,19.031583786010742
572,19.451501846313477,19.085643768310547
573,19.372459411621094,19.026639938354492
574,19.38433074951172,19.034461975097656
575,19.368247985839844,19.03226089477539
576,19.364234924316406,19.034360885620117
577,19.3809757232666,19.042190551757812
578,19.383281707763672,19.03519630432129
579,19.349140167236328,19.013582229614258
580,19.33918571472168,19.002460479736328
581,19.326248168945312,18.993213653564453
582,19.3095645904541,18.975133895874023
583,19.304752349853516,18.964845657348633
584,19.304889678955078,18.95148277282715
585,19.286148071289062,18.93821144104004
586,19.382827758789062,19.04258155822754
587,19.25862693786621,18.937198638916016
588,19.232912063598633,18.895292282104492
589,19.26056480407715,18.907142639160156
590,19.33552360534668,18.94287109375
591,19.302249908447266,18.926490783691406
592,19.29328155517578,18.91694450378418
593,19.282379150390625,18.919044494628906
594,19.28072166442871,18.926565170288086
595,19.33363151550293,18.98224449157715
596,19.345497131347656,18.984851837158203
597,19.37555503845215,19.013038635253906
598,19.427156448364258,19.044919967651367
599,19.429567337036133,19.050138473510742
600,19.436317443847656,19.059242248535156
601,19.3998966217041,19.05155372619629
602,19.353212356567383,19.01432991027832
603,19.389490127563477,19.051502227783203
604,19.38410758972168,19.056678771972656
605,19.405437469482422,19.075624465942383
606,19.55115509033203,19.20497703552246
607,19.431121826171875,19.14826774597168
608,19.57337188720703,19.283924102783203
609,19.60779571533203,19.31769371032715
610,19.5403995513916,19.240236282348633
611,19.672264099121094,19.375444412231445
612,19.6661434173584,19.357158660888672
613,19.756067276000977,19.458879470825195
614,19.84629249572754,19.539844512939453
615,19.858806610107422,19.561904907226562
616,19.907798767089844,19.62287139892578
617,19.988893508911133,19.714000701904297
618,20.025623321533203,19.73647689819336
619,20.10928726196289,19.820632934570312
620,20.000865936279297,19.731069564819336
621,20.117298126220703,19.82639503479004
622,20.27608299255371,19.852413177490234
623,20.339754104614258,19.864788055419922
624,20.397768020629883,19.919004440307617
625,20.369050979614258,19.88096809387207
626,20.432048797607422,19.94521141052246
627,20.507369995117188,20.01759910583496
628,20.547218322753906,20.06390953063965
629,20.589820861816406,20.120420455932617
630,20.64734649658203,20.206113815307617
631,20.565988540649414,20.172250747680664
632,20.481603622436523,20.131452560424805
633,20.3720760345459,20.070016860961914
634,20.281312942504883,19.96495819091797
635,20.34477424621582,20.000381469726562
636,20.481264114379883,20.108491897583008
637,20.461881637573242,20.058616638183594
638,20.657766342163086,20.289880752563477
639,20.514345169067383,20.132902145385742
640,20.299776077270508,19.878368377685547
641,20.367799758911133,19.949113845825195
642,20.265098571777344,19.808034896850586
643,20.419780731201172,20.01157569885254
644,20.20276641845703,19.733108520507812
645,20.63518524169922,20.198516845703125
646,18.710811614990234,18.320655822753906
647,18.34002113342285,17.851673126220703
648,18.371976852416992,17.876489639282227
649,15.179732322692871,14.651619911193848
650,15.277456283569336,14.732662200927734
651,11.98910903930664,11.427472114562988
652,11.810222625732422,11.266451835632324
653,11.775197982788086,11.277271270751953
654,11.986956596374512,11.532632827758789
655,11.930325508117676,11.475990295410156
656,11.985221862792969,11.561213493347168
657,12.129721641540527,11.731027603149414
658,10.724782943725586,10.327061653137207
659,10.140098571777344,9.732802391052246
660,10.922264099121094,10.582602500915527
661,9.724413871765137,9.409171104431152
662,10.613197326660156,10.310508728027344
663,9.927338600158691,9.616189956665039
664,10.81753158569336,10.569019317626953
665,9.369949340820312,9.08352279663086
666,10.637112617492676,10.260065078735352
667,9.504408836364746,9.203908920288086
668,9.754997253417969,9.462143898010254
669,9.004480361938477,8.743703842163086
670,9.284456253051758,9.001455307006836
671,8.602810859680176,8.33178997039795
672,8.325104713439941,8.035223007202148
673,8.26583194732666,7.952662467956543
674,8.549732208251953,8.26441478729248
675,8.250490188598633,8.010379791259766
676,7.731868743896484,7.487820625305176
677,8.145854949951172,7.93724250793457
678,7.527860641479492,7.308999061584473
679,7.689215660095215,7.463016510009766
680,7.782771110534668,7.563332557678223
681,7.748323917388916,7.51093864440918
682,7.629422664642334,7.403400421142578
683,7.519620895385742,7.271846771240234
684,7.870694160461426,7.665338039398193
685,7.334402084350586,7.084412097930908
686,7.187528133392334,6.974642276763916
687,7.192895889282227,6.976953029632568
688,7.24038553237915,7.0449395179748535
689,6.9596099853515625,6.754427433013916
690,7.104998588562012,6.902358531951904
691,7.118109703063965,6.924850940704346
692,6.8562164306640625,6.65128231048584
693,6.9506306648254395,6.748480319976807
694,6.8390727043151855,6.654290676116943
695,6.851944446563721,6.687213897705078
696,6.666317939758301,6.4795379638671875
697,6.801190376281738,6.618693828582764
698,6.6656012535095215,6.4802775382995605
699,6.781783580780029,6.605358123779297
700,6.660400390625,6.440202713012695
701,6.885952949523926,6.69245719909668
702,6.626910209655762,6.393116474151611
703,6.6935811042785645,6.474640369415283
704,6.433484077453613,6.181567192077637
705,6.600490093231201,6.353425979614258
706,6.542840480804443,6.291122913360596
707,6.681946277618408,6.4352521896362305
708,6.658197402954102,6.4363579750061035
709,6.724142074584961,6.485238552093506
710,6.612984657287598,6.39779806137085
711,6.678229331970215,6.4573283195495605
712,6.660829544067383,6.445770263671875
713,6.672253608703613,6.449807643890381
714,6.800182342529297,6.550372123718262
715,6.858351230621338,6.6103973388671875
716,6.909282684326172,6.6307854652404785
717,7.067635536193848,6.799674034118652
718,7.187962055206299,6.843092441558838
719,7.367652416229248,6.985452651977539
720,7.4907917976379395,7.1033759117126465
721,7.654289722442627,7.243488311767578
722,7.783018589019775,7.372674465179443
723,7.896676063537598,7.511456489562988
724,7.856685638427734,7.502846717834473
725,7.882561683654785,7.5746355056762695
726,7.970428466796875,7.6726579666137695
727,7.880809307098389,7.605372905731201
728,7.90566873550415,7.638462543487549
729,7.954624652862549,7.6961445808410645
730,7.818283557891846,7.523468494415283
731,7.9101152420043945,7.5809431076049805
732,8.029119491577148,7.697350025177002
733,8.018087387084961,7.635869979858398
734,8.185601234436035,7.79081916809082
735,8.218799591064453,7.800427436828613
736,8.502552032470703,8.05819320678711
737,9.005952835083008,8.454530715942383
738,9.080885887145996,8.585389137268066
739,9.51247787475586,9.000349044799805
740,9.77458667755127,9.225934028625488
741,10.15491008758545,9.601029396057129
742,10.070854187011719,9.540684700012207
743,10.004130363464355,9.445869445800781
744,10.424172401428223,9.901487350463867
745,10.526005744934082,10.020317077636719
746,10.981542587280273,10.471490859985352
747,10.845976829528809,10.365447998046875
748,10.972138404846191,10.444243431091309
749,11.343011856079102,10.825627326965332
750,11.631340026855469,11.104351997375488
751,11.779912948608398,11.143302917480469
752,11.710165023803711,11.134598731994629
753,11.74622917175293,11.280905723571777
754,11.870595932006836,11.319382667541504
755,11.549407005310059,11.026561737060547
756,12.299238204956055,11.748098373413086
757,12.227910995483398,11.653448104858398
758,12.227540016174316,11.608023643493652
759,12.053899765014648,11.432406425476074
760,12.310534477233887,11.685569763183594
761,13.071183204650879,12.404367446899414
762,11.539536476135254,10.867694854736328
763,12.273428916931152,11.647801399230957
764,12.366155624389648,11.752493858337402
765,12.475866317749023,11.885730743408203
766,11.824621200561523,11.250121116638184
767,12.266005516052246,11.727107048034668
768,11.513089179992676,10.89916706085205
769,12.647862434387207,12.080927848815918
770,11.653522491455078,11.061899185180664
771,11.80698013305664,11.170557975769043
772,11.936345100402832,11.327095031738281
773,12.150432586669922,11.605852127075195
774,10.835674285888672,10.281664848327637
775,11.587604522705078,11.098487854003906
776,11.27608871459961,10.693645477294922
777,11.070387840270996,10.65433120727539
