round,rmse,mae
157,2.4326677322387695,2.3675332069396973
158,2.498512029647827,2.435422897338867
159,2.5248076915740967,2.4609103202819824
160,2.552158832550049,2.487966775894165
161,2.5562546253204346,2.4919731616973877
162,2.5751845836639404,2.5135278701782227
163,2.6048123836517334,2.539247751235962
164,2.5988693237304688,2.539438486099243
165,2.5996503829956055,2.5371949672698975
166,2.6007208824157715,2.5361645221710205
167,2.5648298263549805,2.502446174621582
168,2.581284284591675,2.5142340660095215
169,2.5698156356811523,2.500793218612671
170,2.6000115871429443,2.5266244411468506
171,2.5787649154663086,2.5040371417999268
172,2.642376661300659,2.5754523277282715
173,2.550675392150879,2.476362705230713
174,2.641627311706543,2.5741467475891113
175,2.5277462005615234,2.441742181777954
176,2.6294188499450684,2.5582399368286133
177,2.5369293689727783,2.465822219848633
178,2.648033857345581,2.578425645828247
179,2.4893381595611572,2.409331798553467
180,2.540081739425659,2.4672560691833496
181,2.606942653656006,2.5396158695220947
182,2.5238752365112305,2.4270377159118652
183,2.5843214988708496,2.5072848796844482
184,2.6156418323516846,2.5426993370056152
185,2.618988037109375,2.5221807956695557
186,2.822462558746338,2.7147092819213867
187,2.8027210235595703,2.6572959423065186
188,2.932137966156006,2.773369789123535
189,3.0275802612304688,2.865083932876587
190,3.129746198654175,2.958569049835205
191,3.221292495727539,3.050255537033081
192,3.294724464416504,3.128757953643799
193,3.3718204498291016,3.217270851135254
194,3.435750961303711,3.2815399169921875
195,3.4599289894104004,3.3255956172943115
196,3.469496488571167,3.3391072750091553
197,3.4800548553466797,3.3390064239501953
198,3.488912582397461,3.3308298587799072
199,3.4397029876708984,3.2548153400421143
200,3.469393253326416,3.2514214515686035
201,3.5107531547546387,3.2586352825164795
202,3.469724655151367,3.1990222930908203
203,3.7226433753967285,3.44193172454834
204,3.4150185585021973,3.1447863578796387
205,3.7207443714141846,3.4718596935272217
206,3.6621756553649902,3.419010639190674
207,4.0874104499816895,3.8478493690490723
208,3.5787172317504883,3.371724843978882
209,4.036890983581543,3.839231491088867
210,3.8485028743743896,3.664541721343994
211,4.052393913269043,3.8810009956359863
212,3.8238141536712646,3.663343906402588
213,4.027914047241211,3.881230354309082
214,3.5298898220062256,3.408989667892456
215,3.8127739429473877,3.705883502960205
216,3.3367416858673096,3.2507004737854004
217,3.467785120010376,3.4071462154388428
218,3.0877513885498047,3.027892827987671
219,3.3527801036834717,3.2903859615325928
220,2.7660512924194336,2.6936709880828857
221,2.967221260070801,2.8958311080932617
222,2.729809284210205,2.6583352088928223
223,2.739621877670288,2.6663687229156494
224,2.5774340629577637,2.5063140392303467
225,2.5348424911499023,2.461479902267456
226,2.4252126216888428,2.3536224365234375
227,2.3833775520324707,2.313894510269165
228,2.325953483581543,2.2676541805267334
229,2.289731979370117,2.238097906112671
230,2.1054935455322266,2.0395333766937256
231,2.2600066661834717,2.188941240310669
232,1.897426724433899,1.7836406230926514
233,2.004061698913574,1.8800103664398193
234,1.9580901861190796,1.822155475616455
235,1.9807019233703613,1.834022045135498
236,1.9055418968200684,1.7491847276687622
237,1.801496982574463,1.6421290636062622
238,1.834628701210022,1.6767358779907227
239,1.617500901222229,1.4606289863586426
240,1.7760826349258423,1.6340588331222534
241,1.4277520179748535,1.328277587890625
242,1.5853115320205688,1.5046038627624512
243,1.4657379388809204,1.3892384767532349
244,1.5120853185653687,1.436080813407898
245,1.3187092542648315,1.2312111854553223
246,1.3814884424209595,1.3009371757507324
247,1.2557886838912964,1.1539511680603027
248,1.3097262382507324,1.2078865766525269
249,1.1931556463241577,1.0816075801849365
250,1.2185920476913452,1.0987739562988281
251,1.1924757957458496,1.0608423948287964
252,1.2110782861709595,1.0751595497131348
253,1.1803069114685059,1.052878737449646
254,1.1795423030853271,1.0526642799377441
255,1.1698511838912964,1.0503565073013306
256,1.1816086769104004,1.0677247047424316
257,1.1800845861434937,1.0714526176452637
258,1.1967390775680542,1.0761176347732544
259,1.195883870124817,1.0706993341445923
260,1.2108427286148071,1.0779495239257812
261,1.2546335458755493,1.1167339086532593
262,1.2394416332244873,1.097825527191162
263,1.2360754013061523,1.0992954969406128
264,1.19228196144104,1.0663048028945923
265,1.1795172691345215,1.0659890174865723
266,1.1903105974197388,1.0766637325286865
267,1.167217493057251,1.0491738319396973
268,1.1443861722946167,1.0280064344406128
269,1.1270781755447388,1.007574200630188
270,1.1231436729431152,1.004276990890503
271,1.100609302520752,0.9768879413604736
272,1.0774223804473877,0.9523817300796509
273,1.0152336359024048,0.9050399661064148
274,1.0019816160202026,0.8928048610687256
275,0.9566698670387268,0.8808553814888
276,0.9467757344245911,0.8717628717422485
277,0.952314019203186,0.8814530968666077
278,0.9402722716331482,0.8744193315505981
279,0.9420572519302368,0.8740403652191162
280,0.9386677742004395,0.8725982904434204
281,0.9628207683563232,0.8955857753753662
282,0.9662338495254517,0.8961717486381531
283,1.0010830163955688,0.9309680461883545
284,1.0178179740905762,0.946326732635498
285,1.054511308670044,0.9789779782295227
286,1.0506263971328735,0.9698097109794617
287,1.0782496929168701,0.9909512400627136
288,1.0866416692733765,0.9974777102470398
289,1.0767093896865845,0.9874171614646912
290,1.0595518350601196,0.9720460772514343
291,1.0565576553344727,0.9674797058105469
292,1.0550053119659424,0.9698877930641174
293,1.0720211267471313,0.9739213585853577
294,1.0594055652618408,0.9570186138153076
295,1.0850838422775269,0.9721277356147766
296,1.0829468965530396,0.9650511741638184
297,1.0719209909439087,0.9572154879570007
298,1.0864750146865845,0.9690704941749573
299,1.0987471342086792,0.9773222208023071
300,1.0851727724075317,0.962177574634552
301,1.086687445640564,0.9657150506973267
302,1.0936057567596436,0.9723211526870728
303,1.1015353202819824,0.980715811252594
304,1.099194049835205,0.9790627956390381
305,1.1163021326065063,0.9940088391304016
306,1.1215968132019043,1.003030776977539
307,1.1060950756072998,0.9808167219161987
308,1.1187914609909058,0.9834873080253601
309,1.1141483783721924,0.9783592224121094
310,1.1154136657714844,0.980610191822052
311,1.0869872570037842,0.9579879641532898
312,1.0823248624801636,0.9564630389213562
313,1.0828633308410645,0.9690249562263489
314,1.0863896608352661,0.9723047018051147
315,1.101616621017456,0.9897996783256531
316,1.1242308616638184,1.00639009475708
317,1.1254478693008423,1.0032098293304443
318,1.1494609117507935,1.023276686668396
319,1.158056616783142,1.0373364686965942
320,1.170465111732483,1.0506716966629028
321,1.191594123840332,1.0731298923492432
322,1.2170100212097168,1.0942131280899048
323,1.2431683540344238,1.1171495914459229
324,1.3112841844558716,1.1606427431106567
325,1.348392367362976,1.1961840391159058
326,1.4042882919311523,1.2424677610397339
327,1.4734108448028564,1.2876321077346802
328,1.5393577814102173,1.3457602262496948
329,1.5887376070022583,1.3967469930648804
330,1.6307899951934814,1.4506199359893799
331,1.6743459701538086,1.4983237981796265
332,1.7085679769515991,1.5302741527557373
333,1.7013038396835327,1.5367605686187744
334,1.6965892314910889,1.5389878749847412
335,1.7106411457061768,1.5490487813949585
336,1.7135367393493652,1.5428662300109863
337,1.700770378112793,1.5231730937957764
338,1.7163281440734863,1.5183476209640503
339,1.718308448791504,1.5144190788269043
340,1.7701056003570557,1.5360451936721802
341,1.8578993082046509,1.6054182052612305
342,2.0015692710876465,1.7276980876922607
343,2.199883222579956,1.893508791923523
344,2.4100465774536133,2.0791399478912354
345,2.6523139476776123,2.3066277503967285
346,2.893495559692383,2.539950370788574
347,3.1454522609710693,2.8005666732788086
348,3.423788070678711,3.0818986892700195
349,3.580481767654419,3.264066457748413
350,3.8145174980163574,3.5295403003692627
351,3.9249722957611084,3.642836093902588
352,3.997412919998169,3.724886178970337
353,4.11209774017334,3.8372886180877686
354,4.193915367126465,3.9227328300476074
355,4.254454135894775,3.98848032951355
356,4.340987205505371,4.080833435058594
357,4.421456813812256,4.142531394958496
358,4.582494258880615,4.246283531188965
359,4.793883800506592,4.3638787269592285
360,4.954763889312744,4.464903831481934
361,5.096290111541748,4.591772556304932
362,5.265911102294922,4.752750873565674
363,5.444871425628662,4.931921482086182
364,5.601762294769287,5.103616714477539
365,5.668437957763672,5.216792106628418
366,5.736537456512451,5.335102558135986
367,5.812402725219727,5.450833320617676
368,5.871023178100586,5.536492824554443
369,5.908992290496826,5.586881160736084
370,5.908499717712402,5.589565277099609
371,5.866521835327148,5.5491437911987305
372,5.795438289642334,5.491611480712891
373,5.795595645904541,5.483145236968994
374,5.8041534423828125,5.484527111053467
375,5.756131649017334,5.444326400756836
376,5.860342979431152,5.5571818351745605
377,5.715688705444336,5.396711826324463
378,6.186741828918457,5.874271869659424
379,5.5219221115112305,5.144052505493164
380,6.273200511932373,5.929941177368164
381,5.514314651489258,5.108792781829834
382,6.136463165283203,5.777874946594238
383,5.578469753265381,5.203677177429199
384,5.7754597663879395,5.450455188751221
385,4.947502613067627,4.60784387588501
386,6.384039402008057,6.112405776977539
387,4.458695411682129,4.1271772384643555
388,5.563709259033203,5.315814018249512
389,4.467380523681641,4.206128120422363
390,5.946079730987549,5.7579569816589355
391,3.793423652648926,3.542137384414673
392,5.359398365020752,5.185189247131348
393,4.246508598327637,4.049389839172363
394,4.409847259521484,4.2336812019348145
395,4.0344038009643555,3.8596158027648926
396,4.023168087005615,3.8566293716430664
397,3.4085283279418945,3.238435745239258
398,3.4744012355804443,3.312082529067993
399,2.928837537765503,2.7759647369384766
400,3.275826930999756,3.137674331665039
401,2.554910182952881,2.430807113647461
402,2.725355625152588,2.6139538288116455
403,2.490234851837158,2.3889875411987305
404,2.426060676574707,2.3246495723724365
405,2.305997610092163,2.198148250579834
406,2.213528871536255,2.1112093925476074
407,2.1158881187438965,2.0146360397338867
408,2.0150258541107178,1.9247585535049438
409,1.9911037683486938,1.9087791442871094
410,1.9781935214996338,1.8949651718139648
411,1.993943691253662,1.9092271327972412
412,1.9969887733459473,1.9143887758255005
413,2.0309717655181885,1.9432406425476074
414,2.0526723861694336,1.9586089849472046
415,2.05583119392395,1.9629244804382324
416,2.068197250366211,1.9709886312484741
417,2.0818722248077393,1.9911478757858276
418,2.0859110355377197,1.9944392442703247
419,2.1044673919677734,2.0136280059814453
420,2.104651927947998,2.01749324798584
421,2.106773853302002,2.024158477783203
422,2.0967369079589844,2.019946813583374
423,2.0939393043518066,2.0149009227752686
424,2.0893256664276123,2.015958786010742
425,2.0704197883605957,2.007028579711914
426,2.084620714187622,2.021934747695923
427,2.119464159011841,2.0531060695648193
428,2.1405341625213623,2.0687031745910645
429,2.176414966583252,2.0916452407836914
430,2.2109453678131104,2.1206068992614746
431,2.2119061946868896,2.1218411922454834
432,2.272336959838867,2.180161476135254
433,2.267615795135498,2.176694631576538
434,2.3025758266448975,2.213566780090332
435,2.3054704666137695,2.215761184692383
436,2.3416144847869873,2.2456717491149902
437,2.4205946922302246,2.3145041465759277
438,2.494941473007202,2.3695812225341797
439,2.586686611175537,2.4441938400268555
440,2.666613817214966,2.518465995788574
441,2.7361321449279785,2.5938782691955566
442,2.8242995738983154,2.687774419784546
443,2.903001070022583,2.7625489234924316
444,2.9833250045776367,2.8421616554260254
445,3.1175365447998047,2.955979585647583
446,3.257779836654663,3.0691826343536377
447,3.3814444541931152,3.1732375621795654
448,3.5044362545013428,3.2708449363708496
449,3.631939172744751,3.3801968097686768
450,3.7551538944244385,3.4837355613708496
451,3.886662244796753,3.6091361045837402
452,4.070671081542969,3.7712934017181396
453,4.273369789123535,3.9488637447357178
454,4.525039196014404,4.1684770584106445
455,4.805774688720703,4.423033714294434
456,5.11480188369751,4.71695613861084
457,5.405653476715088,4.999696731567383
458,5.6612772941589355,5.262235164642334
459,5.9365363121032715,5.558752059936523
460,6.1999382972717285,5.849832534790039
461,6.479337692260742,6.162966728210449
462,6.7330322265625,6.445505142211914
463,7.063619613647461,6.821152210235596
464,7.2455973625183105,7.04071044921875
465,7.613473892211914,7.433063983917236
466,7.715506553649902,7.5275468826293945
467,8.158515930175781,7.966733455657959
468,8.116751670837402,7.902889251708984
469,8.776534080505371,8.555000305175781
470,8.5888090133667,8.34200668334961
471,9.199908256530762,8.930248260498047
472,9.2138090133667,8.930863380432129
473,9.864053726196289,9.564347267150879
474,9.688349723815918,9.3521089553833
475,10.503144264221191,10.149617195129395
476,10.372112274169922,9.98884105682373
477,11.087340354919434,10.732549667358398
478,10.834576606750488,10.452483177185059
479,12.06671142578125,11.749751091003418
480,11.547719955444336,11.212611198425293
481,12.350974082946777,12.078829765319824
482,11.819963455200195,11.569967269897461
483,12.479900360107422,12.2584228515625
484,11.885714530944824,11.644347190856934
485,12.866987228393555,12.628937721252441
486,11.752437591552734,11.47457504272461
487,13.437935829162598,13.142905235290527
488,11.791855812072754,11.433858871459961
489,14.080382347106934,13.741130828857422
490,11.549753189086914,11.074236869812012
491,13.447209358215332,12.950488090515137
492,11.608142852783203,11.072056770324707
493,14.240764617919922,13.695988655090332
494,11.35436725616455,10.797154426574707
