round,rmse,mae
426,6.837677001953125,6.289628982543945
427,6.3198957443237305,5.6991353034973145
428,7.48277473449707,6.783876419067383
429,6.759555816650391,5.960463047027588
430,7.1629109382629395,6.3891096115112305
431,7.0631632804870605,6.260079860687256
432,7.5206074714660645,6.739638805389404
433,7.093813896179199,6.0403523445129395
434,7.20941162109375,6.2364182472229
435,7.220270156860352,6.1487603187561035
436,7.161568641662598,6.185941219329834
437,7.234601020812988,6.147859573364258
438,7.430962562561035,6.470513820648193
439,7.592209339141846,6.658932685852051
440,7.70779275894165,6.888577938079834
441,7.714568614959717,6.68710470199585
442,7.874919414520264,6.714205265045166
443,8.510293960571289,7.346189022064209
444,8.847119331359863,7.481496810913086
445,9.692619323730469,8.493308067321777
446,10.319427490234375,8.944345474243164
447,10.110758781433105,8.760644912719727
448,10.707350730895996,9.508861541748047
449,10.538477897644043,9.301750183105469
450,10.6565580368042,9.55835247039795
451,11.00143051147461,9.940755844116211
452,11.316132545471191,10.459834098815918
453,11.512310981750488,10.51303482055664
454,11.047223091125488,10.063142776489258
455,11.423696517944336,10.204852104187012
456,11.458871841430664,10.107016563415527
457,12.161272048950195,10.565668106079102
458,11.692888259887695,10.228653907775879
459,12.891829490661621,11.457423210144043
460,13.675869941711426,11.987409591674805
461,13.363066673278809,11.780167579650879
462,13.15982437133789,11.665755271911621
463,13.677379608154297,12.30984115600586
464,14.25268268585205,13.027534484863281
465,14.018521308898926,12.850273132324219
466,13.647918701171875,12.584003448486328
467,12.597185134887695,11.57179069519043
468,13.012351989746094,11.980987548828125
469,12.922384262084961,11.800497055053711
470,12.685358047485352,11.615455627441406
471,13.248924255371094,12.028861045837402
472,12.91120719909668,12.015515327453613
473,11.862443923950195,10.943155288696289
474,11.890593528747559,10.991837501525879
475,11.622036933898926,10.765667915344238
476,11.05677604675293,10.312385559082031
477,10.996469497680664,10.324284553527832
478,10.720274925231934,10.11385726928711
479,11.43310832977295,10.822020530700684
480,11.312843322753906,10.680811882019043
481,11.414015769958496,10.747873306274414
482,11.253304481506348,10.43140983581543
483,12.21008586883545,11.508711814880371
484,12.404549598693848,11.664790153503418
485,11.830279350280762,11.136589050292969
486,11.918122291564941,11.137090682983398
487,11.235359191894531,10.517938613891602
488,11.32568359375,10.514871597290039
489,11.356310844421387,10.535103797912598
490,11.04241943359375,10.25102424621582
491,11.373483657836914,10.436898231506348
492,11.541326522827148,10.583412170410156
493,12.721230506896973,11.791542053222656
494,11.959338188171387,11.064720153808594
495,11.461273193359375,10.594664573669434
496,10.894608497619629,10.013415336608887
497,11.075776100158691,10.196059226989746
498,10.468273162841797,9.574295997619629
499,10.709090232849121,9.845088005065918
500,10.190572738647461,9.320660591125488
501,10.223552703857422,9.352363586425781
502,10.500213623046875,9.51741886138916
503,10.71301555633545,9.687047958374023
504,10.94831657409668,9.888436317443848
505,10.996147155761719,9.960062980651855
506,11.97915267944336,10.937187194824219
507,10.391820907592773,9.406708717346191
508,11.740386962890625,10.884424209594727
509,9.740521430969238,9.017139434814453
510,10.469801902770996,9.8246431350708
511,9.083271980285645,8.498627662658691
512,10.162672996520996,9.639969825744629
513,8.531997680664062,7.967405319213867
514,9.016712188720703,8.53036117553711
515,8.06296157836914,7.610238075256348
516,7.822820663452148,7.3520612716674805
517,7.449646472930908,6.919950008392334
518,7.553034782409668,6.960927963256836
519,6.670619964599609,6.076568126678467
520,6.6010422706604,6.009979248046875
521,5.2541351318359375,4.671441555023193
522,6.207303047180176,5.410211086273193
523,5.605642318725586,4.768457412719727
524,5.451460361480713,4.601336479187012
525,5.505990028381348,4.717374324798584
526,5.441343784332275,4.625434398651123
527,5.385494232177734,4.547297477722168
528,5.342605113983154,4.605620384216309
529,5.491923809051514,4.827122688293457
530,5.502722263336182,4.860119342803955
531,5.47479248046875,4.8181281089782715
532,5.410252094268799,4.768548011779785
533,5.413265228271484,4.77485990524292
534,4.8365559577941895,4.311128616333008
535,4.662614822387695,4.135047912597656
536,4.695703506469727,4.156798839569092
537,4.759130477905273,4.249090671539307
538,4.583746910095215,4.0410261154174805
539,4.855244159698486,4.30253267288208
540,5.064096927642822,4.443158149719238
541,5.382564067840576,4.773015975952148
542,4.90804386138916,4.072751045227051
543,5.458097457885742,4.624341011047363
544,5.191946983337402,4.3527116775512695
545,5.227637767791748,4.460170269012451
546,5.217507839202881,4.485295295715332
547,4.673605442047119,3.868701696395874
548,4.451770782470703,3.787393569946289
549,4.445949554443359,3.784020185470581
550,4.5138115882873535,3.925071954727173
551,4.523679733276367,3.9294018745422363
552,3.849365234375,3.3600552082061768
553,3.9249939918518066,3.459850549697876
554,3.7698748111724854,3.2961995601654053
555,4.017760753631592,3.558396816253662
556,4.224305629730225,3.75596284866333
557,18.360002517700195,8.488964080810547
558,18.456003189086914,8.762635231018066
559,18.539196014404297,8.815386772155762
560,18.63121795654297,9.229284286499023
561,18.385658264160156,8.990021705627441
562,18.456571578979492,8.906183242797852
563,18.5322322845459,8.89780044555664
564,18.45980453491211,8.8600435256958
565,18.828269958496094,8.142091751098633
566,18.952375411987305,8.04365062713623
567,18.725868225097656,8.007525444030762
568,18.5860595703125,7.780291557312012
569,30.118391036987305,26.30156898498535
570,8.071013450622559,6.6745147705078125
571,8.515588760375977,6.895124912261963
572,7.616878509521484,6.222603797912598
573,6.792158126831055,5.685907363891602
574,6.40826416015625,5.5626606941223145
575,6.205235004425049,5.616052150726318
576,6.3710455894470215,5.81370735168457
577,6.984706401824951,6.262667179107666
578,7.634288787841797,6.612733364105225
579,8.91302490234375,7.5456366539001465
580,10.59849739074707,8.58935260772705
581,12.68383502960205,9.662901878356934
582,15.516982078552246,13.57821273803711
583,5.523620128631592,4.363268852233887
584,4.503960609436035,3.6898725032806396
585,4.438171863555908,3.6995694637298584
586,4.367064952850342,3.65022349357605
587,4.2880024909973145,3.549226760864258
588,4.457259178161621,3.647075891494751
589,4.61504602432251,3.758308172225952
