round,rmse,mae
178,2.648033380508423,2.578425407409668
179,2.4893364906311035,2.409330129623413
180,2.5400795936584473,2.4672536849975586
181,2.6069464683532715,2.5396206378936768
182,2.5238752365112305,2.42703914642334
183,2.5843114852905273,2.5072755813598633
184,2.6156580448150635,2.542717933654785
185,2.618978977203369,2.5221681594848633
186,2.822483777999878,2.7147328853607178
187,2.8027231693267822,2.6572980880737305
188,2.9321351051330566,2.7733659744262695
189,3.0275824069976807,2.865086078643799
190,3.1297335624694824,2.958559036254883
191,3.2213187217712402,3.0502731800079346
192,3.2947442531585693,3.128761053085327
193,3.3719820976257324,3.2174594402313232
194,3.435964345932007,3.2817325592041016
195,3.460071086883545,3.3256800174713135
196,3.4694855213165283,3.339055061340332
197,3.479830026626587,3.3387985229492188
198,3.487811803817749,3.3298423290252686
199,3.4393210411071777,3.254330635070801
200,3.4698734283447266,3.2516143321990967
201,3.513303279876709,3.2610929012298584
202,3.4610378742218018,3.190300941467285
203,3.7465462684631348,3.466339349746704
204,3.406839370727539,3.1366868019104004
205,3.7140989303588867,3.465101957321167
206,3.6495749950408936,3.406947374343872
207,4.036830425262451,3.7978014945983887
208,3.593215227127075,3.385274648666382
209,4.030651092529297,3.8322975635528564
210,3.860687017440796,3.6758782863616943
211,4.071187973022461,3.898158073425293
212,3.8631904125213623,3.701406955718994
213,3.8240556716918945,3.6815199851989746
214,3.8751049041748047,3.746816396713257
215,3.4861361980438232,3.381526231765747
216,3.670407295227051,3.5864098072052
217,3.1989920139312744,3.132986068725586
218,3.4070301055908203,3.34830904006958
219,2.9181711673736572,2.8547446727752686
220,3.0851879119873047,3.0183053016662598
221,2.810034990310669,2.737534999847412
222,2.84475040435791,2.773738384246826
223,2.6679847240448,2.5948081016540527
224,2.7321882247924805,2.6629281044006348
225,2.3770482540130615,2.303079128265381
226,2.5054209232330322,2.4367122650146484
227,2.3871848583221436,2.3204474449157715
228,2.276179552078247,2.218250274658203
229,2.3197553157806396,2.2687501907348633
230,2.0558478832244873,1.9845402240753174
231,2.2319769859313965,2.1589407920837402
232,1.9119616746902466,1.7991596460342407
233,2.0353336334228516,1.9129263162612915
234,2.0668625831604004,1.935721755027771
235,1.8158890008926392,1.661536455154419
236,1.982588768005371,1.8281217813491821
237,1.7341541051864624,1.5725717544555664
238,1.937097430229187,1.7814698219299316
239,1.5612120628356934,1.4014441967010498
240,1.6546716690063477,1.5117312669754028
241,1.5594600439071655,1.4604806900024414
242,1.6133922338485718,1.5326552391052246
243,1.392783522605896,1.312373399734497
244,1.5535789728164673,1.4775193929672241
245,1.3071140050888062,1.2181158065795898
246,1.3682461977005005,1.286596655845642
247,1.2808624505996704,1.1816215515136719
248,1.3045707941055298,1.2021393775939941
249,1.1968644857406616,1.0855417251586914
250,1.2180615663528442,1.0978777408599854
251,1.1940635442733765,1.0621074438095093
252,1.212022304534912,1.075788140296936
253,1.180873155593872,1.0531115531921387
